stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
0610NWH,Nariobi Womens Hospital,-1.293984,36.795456, ,
0610PNF,Panafric,-1.289358,36.810835, ,
0610RMX,Remax Shopping Village,-1.293373,36.792853, ,
0610SER,Serena,-1.288299,36.81367, ,
0610SHP,South B Shopping Centre,-1.313469,36.827745, ,
0610SOK,Sokoni,-1.286322,36.745633, ,
0611BKS,TSC,-1.299519539,36.81570053,,
0611CKA,Chaka Place,-1.29312,36.791316, ,
0611COM,Community,-1.292303,36.812936, ,
0611DOD,D.O.D,-1.295282,36.801229, ,
0611GPO,GPO,-1.285979748,36.81894064, ,
0611HGH,Kenyatta National Hospital,-1.297513247,36.80466056, ,
0611HUR,Hurlingham,-1.294638,36.797727, ,
0611ICC,Equity,-1.301279068,36.81256771,,
0611ISP,Nairobi Hospital,-1.295324564,36.80505216,,
0611IYQ,CIC,-1.298532486,36.81236386,,
0611KIL,Kilimani,-1.29234,36.786012, ,
0611MKF,Mkombozi/Fraemy Supermarket,-1.281142,36.751916, ,
0611NAV,Vanga,-1.289880395,36.76469564,,
0611SEB,Kasneb,-1.302829385,36.81089401,,
0611SOK,Sokoni,-1.286301,36.745661, ,
0611SRN,Serena,-1.28867805,36.81337774, ,
0611STH,Traffic,-1.296923161,36.80697799, ,
0611VRP,Valley Road Pentecostal,-1.292408,36.804994, ,
0611YAY,Yaya,-1.292751,36.789354, ,
0613MWI,Kawangware Mwisho,-1.283934,36.742585, ,
0700/HI,Uchumi/National Oil,-1.299841404,36.7926228,,
0700ABB,Abba Photo Studio/Kaberia,-1.290783,36.732013, ,
0700ACI,Acacia Petrol Station Junction,-1.225118,36.705298, ,
0700AIC,Aic Riruta,-1.283999,36.735204, ,
0700AIV,Karen cottage,-1.301847696,36.68755531, ,
0700AMD,All Mart Dagoretti Market,-1.285458,36.687271, ,
0700BDB,Bulbul Deliverance Church/Kwa Bumps,-1.332718,36.674587, ,
0700BMC,Bishop Maigua Centre,-1.29905,36.796961, ,
0700BMY,Beth Mugo Secondary School/ Car Wash,-1.283399,36.727117, ,
0700BPS,Bp,-1.287522,36.74159, ,
0700BRM,Britam,-1.298057,36.813424, ,
0700BTG,Back To Glory School/Sainty,-1.294784,36.73882, ,
0700CDT,Corner/Meteorological Department/Total,-1.299403,36.759837, ,
0700CKK,Chemist/Kwa Maji/Kaberia,-1.290562,36.728944, ,
0700CRP,Christophers,-1.318646,36.715664, ,
0700CUM,Uchumi,-1.299562454,36.79077208,,
0700CWH,Carwash,-1.352561,36.658285, ,
0700CWT,Gitaru Kwa Gwacii,-1.235704422,36.66785717,,
0700DBS,Pepo lane,-1.305077076,36.69301629, ,
0700DCR,Deliverance Church/Dagoretti Market,-1.29428,36.683553, ,
0700DCT,Deliverance Church Riruta,-1.29266,36.751563, ,
0700EAY,Equity Ayani,-1.311068,36.775885, ,
0700EUI,Krep/Equity,-1.283577,36.737352, ,
0700FDI,Friends Paradise Inn/Kaberia,-1.292301,36.734704, ,
0700FJS,Fort Jesus,-1.310753,36.779341, ,
0700FMK,Karinde,-1.301165,36.682693, ,
0700FPI,Friends Paradise Inn/Kaberia,-1.291929,36.734345, ,
0700FVM,Forest View Mall,-1.307392,36.735457, ,
0700GBK,Green Belt/Kanyariri,-1.2278,36.698182, ,
0700GCP,Gachui/Ruthimitu Chief'S Camp,-1.281721,36.695991, ,
0700GEH,Gerick House,-1.29786,36.751375, ,
0700GGL,Green Gardens School,-1.25089,36.664915, ,
0700GPF,Zuku/Grace Pop/Dagoretti Flats,-1.276294,36.686224, ,
0700GRS,Gardens,-1.254524,36.665866, ,
0700GRU,Gitaru,-1.231977,36.670458, ,
0700HKA,Hekima,-1.330488,36.678247, ,
0700HVE,Hopevision Academy/Karen End Flats,-1.296535,36.682916, ,
0700IRI,Ilri,-1.266884,36.72319, ,
0700JER,Jirani Centre,-1.295842,36.743683, ,
0700JLD,Joyland,-1.294837,36.74762, ,
0700JPS,Jamhuri Primary School,-1.30206,36.766956, ,
0700KAK,Kenya Assemblies Of God King'Eero/ Bus stop,-1.222091,36.710964, ,
0700KBN,Kbc,-1.329592,36.680282, ,
0700KCQ,KCB/Equity,-1.301328,36.812437, ,
0700KDN,Kenya Defense,-1.308547854,36.69585407, ,
0700KEH,Karen End Shops,-1.298079,36.682247, ,
0700KEL,Karen/Shell,-1.322047,36.707888, ,
0700KEO,Kenol,-1.30421,36.74671, ,
0700KEQ,Sidia/Equity,-1.28474,36.737735, ,
0700KMH,Kwa Hospitali/Kaberia,-1.291912,36.734329, ,
0700KMJ,Kwa Maji/Kaberia,-1.291491,36.733927, ,
0700KMM,Kcb Community,-1.329626,36.687189, ,
0700KON,Kona,-1.376506,36.676179, ,
0700KPG,Kanisani Pcea Githima,-1.28136,36.691763, ,
0700KPI,Kephis,-1.327601,36.690963, ,
0700KPL,Karen Police Station,-1.322696,36.705979, ,
0700KRA,Karanja,-1.309832,36.7802, ,
0700KRR,Kirunguro Junction,-1.268223,36.678906, ,
0700KSS,Kwa Muchina/Star Shake Girls' Secondary School,-1.341907,36.66656, ,
0700KWK,Kwft/Kobil,-1.358294,36.656557, ,
0700LEA,Lenana,-1.308366,36.732493, ,
0700MAA,Matta,-1.229908,36.685421, ,
0700MAU,Maasai Academy/Umoja,-1.331178,36.67668, ,
0700MDA,Mutindwa,-1.295185,36.744944, ,
0700MHU,Uchumi,-1.298875809,36.79778337,,
0700MMB,Meaty Meals Butchery,-1.296511,36.74057, ,
0700MOG,Moi Girls School Junction,-1.303339005,36.78823471, ,
0700MRT,Mukiriti,-1.282518,36.699162, ,
0700MSK,Mlangosoko,-1.28866,36.743186, ,
0700MTM,Muthama,-1.280641,36.718732, ,
0700MTO,Miotoni,-1.31267,36.722468, ,
0700MTS,Matasia,-1.391542,36.682485, ,
0700MUL,Muslim,-1.28199,36.737025, ,
0700N44,44,-1.373202,36.671995, ,
0700NDU,Ndwaru,-1.279189,36.735985, ,
0700NHF,Nhif,-1.29449,36.812269, ,
0700NPC,Npc Ngong,-1.368541,36.658177, ,
0700NPS,Nembu Primary School,-1.281202,36.720097, ,
0700NYA,Nyumbani,-1.312201023,36.69897079, ,
0700NYM,Link road,-1.314840317,36.7011112, ,
0700OLM,Olympic Primary School,-1.311405,36.778461, ,
0700OOH,Rose of Sharon,-1.301193237,36.79270864,,
0700OST,Oloosuruutia,-1.41134,36.687828, ,
0700PBG,Precious Blood Girls' School,-1.285904,36.73926, ,
0700PCS,Pcea Kwa Kanisa,-1.356696,36.657016, ,
0700PTR,Ngong/Petroh,-1.363019,36.656141, ,
0700PWA,Pathway,-1.305832,36.742077, ,
0700RAC,Racecourse,-1.306525,36.738683, ,
0700RCK,Redeemed Church Of Kenya/Kaberia,-1.291201,36.733467, ,
0700RCR,Red Cross,-1.279765,36.689714, ,
0700REL,Relic House,-1.297839,36.753706, ,
0700RIR,Riara,-1.295857,36.755917, ,
0700RMN,Roimen,-1.405917,36.68811, ,
0700RPR,Rhinopark Road/Rhino/Resurrection Gardens,-1.301906705,36.68499649, ,
0700RSP,Riruta Satellite Primary School,-1.29273,36.736172, ,
0700SAD,Shade Hotel,-1.328063,36.684446, ,
0700SGR,Showground,-1.301694,36.753688, ,
0700SHE,Shade Hotel,-1.328257,36.683201, ,
0700SHW,Shell/Hobwogi/Motton West Road,-1.316487,36.718119, ,
0700SJK,St.Joseph'S Kabete,-1.265614,36.721817, ,
0700SJL,St.John College,-1.280979,36.736715, ,
0700SMK,Summer-Rock,-1.270807,36.728575, ,
0700SPC,Shell Dagoretti Police Station,-1.280904,36.69038, ,
0700STK,Santack Estate,-1.302958,36.750277, ,
0700STY,Satelite,-1.295363,36.739184, ,
0700SUC,Nursing Council,-1.301311255,36.79067552,,
0700TBK,Tea Board/Dagoretti Corner,-1.298052,36.757968, ,
0700TLF,The Legend/Kwa Farasi,-1.321118,36.710461, ,
0700TLU,Quality,-1.293296814,36.79236531,,
0700TON,Toi/Kwa Njiru,-1.308551,36.781389, ,
0700TRD,Tankard,-1.300614,36.756625, ,
0700TSK,Tuskys,-1.383012,36.67689, ,
0700UKG,Uon Kikuyu Gate,-1.263941,36.671096, ,
0700UNV,Universal,-1.347405,36.662796, ,
0700URB,Uthiru Roundabout,-1.26445,36.721303, ,
0700WTA,Waithaka,-1.279987,36.71129, ,
0700ZBA,Zambia,-1.354088,36.657717, ,
0701ACC,Acacia Junction/King'Eero,-1.224886,36.705526, ,
0701ACH,Car Wash,-1.281108856,36.69028044,,
0701ACI,Ack St. Phillips,-1.229171,36.691852, ,
0701ADA,Adams Arcade,-1.300352,36.779549, ,
0701ADC,Kwa DC,-1.305922,36.787509, ,
0701AHS,Alliance High School,-1.262897,36.6698, ,
0701AIU,Africa International University,-1.301827,36.689733, ,
0701AUT,Gitaru Kwa Ngwacii,-1.23544693,36.66957378,,
0701BCA,Bumps/Pcea,-1.332217,36.675211, ,
0701BLC,Bulbul Kanisani(Catholic Church),-1.335206,36.672411, ,
0701BMK,Beth Mugo High School Kaberia,-1.283395,36.726863, ,
0701BPP,BP,-1.287695,36.741786, ,
0701BPS,Bumps,-1.295017,36.748142, ,
0701CCL,Coutry Club,-1.353556,36.657924, ,
0701CMD,Corner/Meteorological Department,-1.299706,36.759325, ,
0701CRS,Christophers,-1.318738,36.715632, ,
0701CWH,Carwash,-1.350291,36.659713, ,
0701DBO,Don Bosco,-1.304255,36.692517, ,
0701DCR,Deliverance Church Riruta,-1.292742,36.751647, ,
0701DCT,Deliverance Church/Dagoretti Market,-1.293618,36.683659, ,
0701DGM,Dagoretti Market,-1.283091,36.689559, ,
0701DNL,Denoil,-1.269155,36.680122, ,
0701ELM,Elim,-1.305045,36.772291, ,
0701ELP,Elsi Place,-1.340269,36.667122, ,
0701FGK,Full Gospel Church/Kiruria,-1.298426,36.752382, ,
0701FGS,Full Gospel,-1.251979,36.665049, ,
0701FIR,Friends,-1.305425763,36.77317142,,
0701FJE,Fort Jesus,-1.310756,36.779389, ,
0701FRK,Free Pentecostal Church/Karen End,-1.29787,36.68225, ,
0701GCU,Gachui,-1.281828,36.696257, ,
0701GDB,Gachangi/Darajani/Baptist Church,-1.273125,36.732513, ,
0701GDR,Club Legend,-1.321384907,36.70984983,,
0701GGL,Highlight,-1.282224655,36.69922829,,
0701GGS,Green Gardens School,-1.251082,36.664868, ,
0701GHS,Good Samaritan High School,-1.296923,36.749861, ,
0701GRD,Gardens,-1.254207,36.665672, ,
0701GRG,Garage,-1.348812,36.661131, ,
0701GTR,Gitaru Junction,-1.232439,36.669958, ,
0701HKA,Hekima,-1.33045,36.678428, ,
0701HMS,Chemist,-1.305629611,36.77359521,,
0701ITE,Githembe,-1.297525,36.750053, ,
0701JBC,Jogoo/Kbc,-1.329651,36.680235, ,
0701JCR,Jirani Centre,-1.295968,36.743277, ,
0701JSC,Jamhuri Shopping Centre,-1.304417,36.77103, ,
0701KAR,Karanja,-1.309714,36.780324, ,
0701KBG,Kabarnet Gardens,-1.302784,36.789113, ,
0701KCC,Kcb Community,-1.329666,36.686842, ,
0701KDF,Kenya Defense,-1.308581,36.69592, ,
0701KFR,Kwa Farasi,-1.319781,36.714437, ,
0701KJI,Kinyanjui,-1.291616,36.747588, ,
0701KMC,Kwa Muchina,-1.341244,36.666753, ,
0701KMH,Karmu House,-1.346582,36.663923, ,
0701KNC,Kenvic,-1.343876,36.666123, ,
0701KNK,Kwa Nicholas,-1.411734,36.687934, ,
0701KNO,Kenol,-1.304315,36.746821, ,
0701KNR,Kwa Njeru/Gitaru/Pank View,-1.230569,36.674916, ,
0701KON,Kona,-1.37657,36.67648, ,
0701KPC,Kanisani/Pcea,-1.285352,36.687338, ,
0701KPY,Kaberia/Pc Kinyanjui Technical Training Institute,-1.29267,36.735423, ,
0701KRC,Kenya Redeemed Church Riruta,-1.291077,36.733127, ,
0701KRD,Karinde Pcea Junction,-1.299046,36.681759, ,
0701KRE,Krep/Equity,-1.284773,36.737551, ,
0701LNA,Lenana,-1.308462,36.732408, ,
0701LRI,ILRI,-1.26695,36.723189, ,
0701MGJ,Moi Girls' School Junction,-1.303583,36.78813, ,
0701MHS,Maasai High School,-1.330285,36.6788, ,
0701MKA,Makina/Kibera Law Courts,-1.307308,36.782543, ,
0701MTS,Matasia,-1.391168,36.682261, ,
0701MTW,Mutindwa,-1.2952,36.744798, ,
0701MUT,Mugiriti,-1.281313,36.703454, ,
0701N44,44,-1.372973,36.671897, ,
0701NDL,Nyumbani Diagnostic Lab,-1.313178,36.699728, ,
0701NDW,Ndwaru,-1.279007,36.735903, ,
0701NGD,Ngotho Road,-1.296544,36.740769, ,
0701NGR,Ngong Resort,-1.380401,36.676708, ,
0701NHS,Shopping Centre,-1.305259466,36.77286029,,
0701NJR,Kwa Njiru(Petrol Station),-1.308446,36.781577, ,
0701NOO,Sokoni,-1.308628321,36.78142726,,
0701NPC,Npc Woodley,-1.303784,36.775032, ,
0701NSC,Nursing Council,-1.301691,36.790328, ,
0701NSP,New Kaberia Supermarket,-1.291703,36.73409, ,
0701NTO,Karen Shopping Centre,-1.323493123,36.70831025,,
0701NVI,Naivasha/Naivasha Road Flat,-1.282624,36.737052, ,
0701NVV,Naivas/ Vet,-1.342889,36.666389, ,
0701NWT,Nairobi Water,-1.303876,36.777757, ,
0701NYH,Nyali House,-1.344763,36.665775, ,
0701NYI,Nyumbani,-1.311578751,36.69832706, ,
0701OLY,Olympic Primary School,-1.31168,36.778158, ,
0701PBG,Precious Blood Girls' School,-1.284792,36.737882, ,
0701PCY,Pcea Endorro Emuny,-1.356178,36.657212, ,
0701PKA,Peak Academy,-1.301329,36.79094, ,
0701PMS,Perminus,-1.351343,36.658962, ,
0701PPT,Pepo Lane/St.Odillas,-1.305029,36.693086, ,
0701PSA,Posta,-1.300362,36.774018, ,
0701PTR,Petro/Mwisho,-1.36294,36.656181, ,
0701PWY,Pathway,-1.305775,36.742626, ,
0701RCE,Racecourse,-1.306662,36.738271, ,
0701REU,Krep/Equity,-1.284519,36.737751, ,
0701RHP,Rhino/Rhinopark Road,-1.301905,36.684969, ,
0701RMN,Ole Roimen,-1.405869,36.688167, ,
0701RNR,Matta,-1.230007,36.682717, ,
0701ROS,Rose Of Sharon,-1.301224,36.792779, ,
0701RSF,Riverside Flats,-1.277609,36.735855, ,
0701RSP,Riruta Satellite Primary School,-1.29277,36.7363, ,
0701SAT,Satellite Stage,-1.295252,36.739115, ,
0701SBR,Simpsons Bar And Rest,-1.291374,36.73369, ,
0701SDP,Shell/Dagoretti Police Station,-1.280497,36.690566, ,
0701SFY,Showground/Fastenergy,-1.302559,36.75167, ,
0701SHC,Kwa Maji,-1.290546,36.73027, ,
0701SHK,St.Hannahs Girls/Kenya Assemblies of God,-1.301169,36.68259, ,
0701SHL,Shade Hotel,-1.328522,36.682907, ,
0701SHS,St.Hannahs School,-1.302587,36.691129, ,
0701SHT,Shade Hotel,-1.328036,36.684113, ,
0701SJC,St.John College Riruta,-1.281713,36.736867, ,
0701SJO,St. John Othordox Church,-1.290811,36.73214, ,
0701SMH,Suma House,-1.297948,36.753576, ,
0701SMN,Sportman,-1.352379,36.658401, ,
0701SMR,Summer-Rock,-1.2707,36.728392, ,
0701SSR,San Siro,-1.30913,36.780745, ,
0701SWD,Showground,-1.302148,36.752708, ,
0701SYR,Daystar,-1.297304034,36.80279911,,
0701TGA,Togo Apartments,-1.304884,36.774581, ,
0701THR,Uthiru,-1.264088,36.719912, ,
0701TKS,Suntarc/Shallow,-1.300559,36.756962, ,
0701TSK,Tuskys,-1.382853,36.676901, ,
0701TTE,Nera Estate,-1.307598352,36.7997843,,
0701TTW,Total Wangige,-1.22071,36.712074, ,
0701UCN,Uchumi/National Oil,-1.29971,36.792688, ,
0701UKC,Uon Kikuyu Campus,-1.265918,36.67477, ,
0701UMJ,Umoja,-1.331067,36.677003, ,
0701VNS,Venessa,-1.351806,36.658693, ,
0701VRR,Sarova Panafric,-1.289767027,36.81091547,,
0701WCS,Car Wash,-1.305554509,36.77341819,,
0701WGT,Kwa Mchanga/Total,-1.262886,36.71848, ,
0701WNK,Winners Chapel/Kanisani,-1.301972,36.779624, ,
0701WOO,Woodley,-1.303806,36.779586, ,
0701WRG,Windy Ridge/Group Africa,-1.324266,36.701959, ,
0701WTK,Waithaka,-1.279621,36.712344, ,
0701WWU,Waiyaki Way/Uthiru Junction,-1.260951,36.716548, ,
0701ZMB,Zambia,-1.349538,36.660379, ,
0702DCS,Dagoretti Corner Stage,-1.298409,36.75943, ,
0702KDC,Kenol Dagoretti Corner,-1.29843,36.759874, ,
0703DGT,Dagoretti Market,-1.287717819,36.68631077, ,
0703EQY,Equity Ayani,-1.311096,36.77577, ,
0703KIS,Kiserian,-1.428211,36.686707, ,
0703MHR,Muhia Road,-1.290511,36.730253, ,
0703UTP,Uthiru Pentecostal,-1.261392,36.71691, ,
0710ADC,Adams Arcade,-1.300006,36.780041, ,
0710AEN,Don Bosco,-1.30453527,36.69264078,,
0710AGU,1st Ngong Avenue,-1.293913722,36.81175232,,
0710AHL,Alliance High School,-1.262757,36.669726, ,
0710BBT,88Mph/Brew Bistro,-1.299571,36.76512, ,
0710BLL,Bulbul,-1.334184,36.673252, ,
0710CAE,ICEA,-1.284552813,36.8212527,,
0710CCT,China Centre,-1.298608,36.798992, ,
0710CME,Coptic /Memosa,-1.298539,36.799084, ,
0710CNG,Africa International University,-1.301836967,36.68965816,,
0710DCD,Dagoretti Cdf/Aps' Camp,-1.286467,36.740158, ,
0710ELK,Madaraka flyover,-1.307984591,36.81939125,,
0710ELS,Elsi Place,-1.340689,36.666867, ,
0710ESW,Nairobi West,-1.307630539,36.82215929,,
0710FGP,Full Gospel,-1.298354,36.75246, ,
0710GKI,Gathondeki,-1.2717,36.729698, ,
0710GVC,Gitaru/Vantage School,-1.233,36.67012, ,
0710IKM,Makina,-1.307415962,36.78237677,,
0710IMJ,Impala/Makini/Jamuhuri,-1.300436,36.76897, ,
0710JPS,Jayce Petro Station,-1.355179,36.657421, ,
0710JSS,Jamhuri Station Road Stage,-1.303983,36.769137, ,
0710KEM,Kenyatta Market,-1.307407,36.802791, ,
0710KES,Kephis Stage,-1.327591,36.691348, ,
0710KJS,Kaberia Junction Stage,-1.29703,36.756553, ,
0710KNA,King'Eero Stage,-1.22554,36.704265, ,
0710KNS,Kenyatta National Hospital,-1.300727,36.808843, ,
0710KRD,Kirichwa Road Junction,-1.299879,36.782118, ,
0710KWN,Kwa Ng'Ang'A,-1.284009,36.728874, ,
0710KYJ,Kinyanjui,-1.291539,36.747569, ,
0710LNN,Lenana,-1.308058,36.73344, ,
0710MAU,Magu,-1.230283,36.680541, ,
0710MIH,Mihonge,-1.282169,36.72293, ,
0710MTE,Muthure,-1.229762,36.687326, ,
0710MTS,Matasia,-1.390979,36.681973, ,
0710NAL,Eastlands Hotel,-1.29950881,36.78808987,,
0710NAQ,Nairobi Area Traffic Headquarters,-1.297054,36.806435, ,
0710NKT,Nakumatt Junction,-1.299031,36.762577, ,
0710OAE,Motherland,-1.299996972,36.78089082,,
0710OLS,Olympic Primary School,-1.311585,36.778173, ,
0710PMP,Pcea Milimani Presbytary,-1.32851,36.682712, ,
0710POD,Posta/Ole Odume Road,-1.300327,36.774047, ,
0710POG,GPO,-1.286172867,36.81807697,,
0710RAV,Airport view,-1.314893961,36.80964947,,
0710REN,Serena,-1.288125515,36.81420922,,
0710RJG,Kwa Njeru Stage,-1.230554581,36.67506695,,
0710RYA,Langata Graveyard,-1.334592104,36.77866995,,
0710SEL,Shell,-1.280461,36.690578, ,
0710SHO,St.Hannah'S School,-1.302561164,36.69115484, ,
0710SIN,Sugoini,-1.290394,36.745712, ,
0710TLH,Motherland,-1.299937963,36.78087473,,
0710TNA,3Rd Ngong Avenue,-1.295123,36.81021, ,
0710TRU,Ruthimitu,-1.281301975,36.70375586,,
0710TTL,Shell Ngong Road,-1.299607,36.788665, ,
0710UKT,Uon Kikuyu Gate 2,-1.265422,36.673879, ,
0710VAS,Naivas,-1.342817,36.666296, ,
0710VIC,Victory World Outreach,-1.297367,36.75491, ,
0710WSE,Wanyee Stage,-1.296275,36.749208, ,
0710WWD,Westwood,-1.325327,36.696969, ,
07113AV,Library,-1.294957,36.810238, ,
0711AAD,Adams Arcade,-1.300068,36.781184, ,
0711ALA,Ngumo Stage,-1.307646632,36.80279911,,
0711ALT,Shell,-1.310977936,36.817047,,
0711AOE,Masadukuni,-1.307222843,36.80392027,,
0711ASS,Alliance High School Stage,-1.261021,36.668262, ,
0711ATM,Memorial,-1.310334206,36.8055135,,
0711AWD,Ndwaro,-1.27913475,36.71742439,,
0711BLB,Bulbul,-1.333908,36.673585, ,
0711CCO,Coca Cola,-1.305479407,36.77328408,,
0711CVL,Civil,-1.322672367,36.78881407,,
0711DRC,Dagoretti Rehabilitation Centre,-1.273861,36.684449, ,
0711EAS,gardens,-1.323852539,36.79005861,,
0711EHR,Total/strathmore,-1.313686967,36.81241214,,
0711EOA,South B stage,-1.311568022,36.83530211,,
0711ETH,Highrise,-1.314014196,36.80768073,,
0711GAK,Kabwagi,-1.312817931,36.72239184,,
0711GCP,Golf Course Phase 2,-1.309261,36.798458, ,
0711GTD,Gathondeki,-1.271824,36.729725, ,
0711IHR,Total/Strathmore,-1.313729882,36.81238532,,
0711IMP,Impala,-1.300448,36.7692, ,
0711JDO,Joyland,-1.29480958,36.74751878,,
0711JKR,Jamuhuri/Kibera Station Road,-1.300063,36.767103, ,
0711JOG,Jogoo,-1.329173,36.681338, ,
0711KEM,Kenyatta Market,-1.307506,36.802754, ,
0711KNG,Kwa Ng'Ang'A,-1.284074,36.729192, ,
0711KNO,Kenol,-1.354165,36.657739, ,
0711KNY,Kanyariri,-1.227579,36.698624, ,
0711KRG,Kirunguro,-1.268466,36.679189, ,
0711KRN,Karen,-1.322568,36.706687, ,
0711LLE,Madaraka flyover,-1.307920218,36.81910694,,
0711LMO,Masadukuni,-1.307083368,36.80389345,,
0711LNN,Lenana,-1.30788,36.734194, ,
0711MAT,Muthama,-1.282482147,36.72394753,,
0711MCP,Memosa/Coptic,-1.298912,36.798084, ,
0711MGU,Magu,-1.230145,36.680691, ,
0711MJH,Jamhuri,-1.305141449,36.77239895,,
0711MKP,Mbagathi/Kephis,-1.327656,36.691223, ,
0711MLK,Mlangosoko,-1.288554,36.743012, ,
0711MTE,Mithonge,-1.282224,36.723135, ,
0711MTI,Miotoni,-1.3126,36.722659, ,
0711MTL,Motherland,-1.299889,36.783829, ,
0711MTS,Matasia,-1.397253,36.686142, ,
0711MUI,Ruthimito,-1.281280518,36.70266151,,
0711MUM,Tmall,-1.31278038,36.81479931,,
0711MUR,Muthure,-1.229684,36.687599, ,
0711MUT,Muthama,-1.280636787,36.71909809,,
0711MWE,Kamwene,-1.281216145,36.72023535,,
0711NAT,Nairobi Area Police Traffic Headquarters,-1.296463,36.808161, ,
0711NEW,Newa Estate,-1.308006,36.799441, ,
0711NJG,Kwa Njeru Stage,-1.230536,36.675502, ,
0711NKJ,Nakumatt Junction,-1.299205,36.763019, ,
0711NKP,Nakumatt Prestige,-1.299708,36.787362, ,
0711NRW,Nawaro,-1.281430721,36.70731783,,
0711OLI,Olympic Primary School Stage,-1.31156,36.776869, ,
0711OON,South B Shopping Centre,-1.313359737,36.82775974,,
0711PFE,Pefa King'Eero,-1.224241,36.706924, ,
0711PST,Posta Stage,-1.30048,36.771887, ,
0711QUM,Mosque,-1.312555075,36.82382226,,
0711RGN,Government Press,-1.291826963,36.82303369,,
0711RSS,Ruthimitu Secondary School,-1.281587,36.695619, ,
0711SEN,Wanyee Cross,-1.297196746,36.7500025,,
0711SGO,Sugoini,-1.290401,36.745675, ,
0711SUN,Sunview Estate,-1.306038,36.801389, ,
0711SUR,rupia,-1.327049732,36.78950071,,
0711TER,Centre,-1.280550957,36.6906023,,
0711UCN,Uchumi Hyper Ngong Road/ Ngong Hills Hotel,-1.299527,36.792314, ,
0711UDO,Our lady of Mercy,-1.311557293,36.83383226,,
0711UIS,Memorial,-1.310285926,36.80552423,,
0711UKS,Uon Kikuyu Campus Stage,-1.265139,36.673039, ,
0711UMA,Highrise,-1.31403029,36.80773437,,
0711UNV,Universal,-1.347724,36.662526, ,
0711VWO,Victory World Outreach,-1.297388,36.754936, ,
0711WDC,Westwood/Defense College,-1.325356,36.697102, ,
0711WOA,Wakorino,-1.281666756,36.70154572,,
0711WST,Wanyee Stage,-1.295965,36.749176, ,
0712KNC,Kencom,-1.28612,36.82594, ,0005AMB
0712KNH,Kenyatta/Nairobi Hospital,-1.297470331,36.80466056, ,
0712KNT,Kenyatta National Hospital,-1.297464967,36.80522919, ,
0712KRY,Karen/The hub,-1.320582,36.705787, ,
0712KTR,Karen Shopping Centre/Karen/The hub,-1.321213245,36.70638978, ,
0712NGG,Ngong Town,-1.360832,36.655943, ,
0712RLA,Railways,-1.289443,36.827767, ,
0712RWY,Railways,-1.290475,36.82801, ,
0713AYN,Ayani,-1.307925,36.772739, ,
0713DMM,Dagoretti Market Mwisho,-1.286346,36.686902, ,
0713KKY,Kikuyu,-1.24654,36.664933, ,
0713KNS,Kenyatta Hospital Stage,-1.300866008,36.80844784, ,
0713NBT,Ngong Bus Terminus,-1.360429,36.656037, ,
0713NGM,Ngumo Market/Line Saba,-1.309884,36.798881, ,
0713WNG,Wangige Stage,-1.219195,36.71239, ,
0800ACA,Wangige Bus Terminus,-1.2207,36.71522, ,
0800ACB,"Ack, Bidii Premier School",-1.22278,36.72054, ,
0800ACC,Accacia Junction(Kingeero -Mwisho),-1.224559,36.706424, ,
0800ACH,Ack Kibichiku,-1.23044,36.73404, ,
0800APD,Apdk,-1.2588,36.77956, ,
0800APH,Aphrc,-1.229441,36.760499, ,
0800BAC,ABC,-1.259562,36.775694, ,
0800BRD,Brookside Drive,-1.2556,36.79766, ,
0800BYP,Bypass,-1.24741,36.77904, ,
0800BYS,By-Pass,-1.235029,36.778202, ,
0800CCK,Cck/Kianda School,-1.26386,36.7578, ,
0800CFL,Chiromo Flyover,-1.272487,36.80373, ,
0800CHO,Chiromo (Mortuary),-1.271148,36.806449, ,
0800CHR,Chiromo,-1.27049,36.806942, ,
0800COS,Acorn House/Ipsos Synovate,-1.283087,36.765798, ,
0800COT,Convent Drive,-1.284406,36.763979, ,
0800DPT,Dennis Pritt,-1.285006,36.78791, ,
0800EDS,Eden Square,-1.26919,36.8064, ,
0800ELM,El Molo Drive/Subru Motors,-1.278324,36.770258, ,
0800GAT,Gathiga,-1.219036,36.738837, ,
0800GIT,Gitaru,-1.239081,36.674939, ,
0800GMG,General Mathenge,-1.254809,36.802191, ,
0800GPR,Gama Pinto Road,-1.26187,36.79974, ,
0800GRP,German Embassy/Riverside Paddocks,-1.268324,36.785744, ,
0800HES,Heshima Supermarket/ Stagi ya Basi,-1.26403,36.75139, ,
0800HVW,Hill View,-1.24639,36.77447, ,
0800IGL,Isaac Gathanju Road/Lavington Shopping Centre,-1.27996,36.769263, ,
0800IML,Imperial Bank,-1.270238,36.799301, ,
0800IMP,Impala Hotel,-1.264075,36.810185, ,
0800ISK,ISK,-1.232788,36.763997, ,
0800JCR,Jacaranda,-1.279389,36.783492, ,
0800JGG,James Gichuru/Gitanga Road Junction,-1.289462,36.761562, ,
0800KAH,Kihingo,-1.219508,36.741069, ,
0800KAS,Kasio,-1.238508,36.726314, ,
0800KBA,Kiambaa,-1.205796,36.656692, ,
0800KBB,Kabete Barracks/ABC,-1.25889,36.77816, ,
0800KBL,Kabete Lane/Total Spring Valley/ Bypass,-1.25419,36.7928, ,
0800KBY,Kabay/Msamaria Mwema Children'S Home,-1.22627,36.72825, ,
0800KGT,Mountain View,-1.264414787,36.7403841, ,
